time_h,survival,stage
0.0,1.0,0
0.013611111111110574,1.0,0
0.02499999999999858,1.0,0
0.03333333333333144,0.9999758477441796,0
0.049722222222225554,0.9999758477441796,0
0.05999999999999872,0.9999758477441796,0
0.08305555555556055,0.9999758477441796,0
0.0833333333333286,0.9999758477441796,0
0.10000000000000142,0.9999758477441796,0
0.11638888888888843,0.9999758477441796,0
0.11666666666666714,0.9999516919877788,0
0.11944444444444358,0.9999516919877788,0
0.13333333333333286,0.9999516919877788,0
0.14333333333333087,0.9999516919877788,0
0.14916666666666245,0.9999516919877788,0
0.14999999999999858,0.9999516919877788,0
0.16666666666666785,0.9999516919877788,0
0.18333333333333357,0.9999516919877788,0
0.21333333333333115,0.9999516919877788,0
0.22805555555556012,0.9999516919877788,0
0.22833333333333172,0.9999516919877788,0
0.245000000000001,0.9999516919877788,0
0.2638888888888893,0.9999516919877788,0
0.26583333333333314,0.9999516919877788,0
0.2666666666666657,0.9999516919877788,0
0.2930555555555543,0.9999516919877788,0
0.3000000000000007,0.9999516919877788,0
0.30194444444444457,0.9999516919877788,0
0.30416666666666714,0.9999275257232896,0
0.3166666666666629,0.9999275257232896,0
0.3244444444444454,0.9999275257232896,0
0.3261111111111106,0.9999275257232896,0
0.33305555555556055,0.9999275257232896,0
0.3500000000000014,0.9999275257232896,0
0.3744444444444497,0.9999275257232896,0
0.3783333333333303,0.9999275257232896,0
0.3786111111111161,0.9999275257232896,0
0.38333333333333286,0.9999275257232896,0
0.3861111111111164,0.9999033524481604,0
0.3874999999999993,0.9999033524481604,0
0.39916666666666245,0.9999033524481604,0
0.43333333333333357,0.9999033524481604,0
0.43611111111111,0.9999033524481604,0
0.43972222222222257,0.9999033524481604,0
0.445277777777779,0.9999033524481604,0
0.4499999999999993,0.9999033524481604,0
0.4513888888888893,0.9999033524481604,0
0.48333333333333073,0.9999033524481604,0
0.49777777777777743,0.9999033524481604,0
0.5091666666666654,0.9999033524481604,0
0.5166666666666657,0.9998791727428793,0
